movieId,id,Title,Year,Director(s),Actors,Genre(s),Type,Language(s),Countries,imdbRating,Soundtrack_URL,Soundtrack
2572,tt0147800,10 Things I Hate About You,1999,['Gil Junger'],"['Heath Ledger', 'Julia Stiles', 'Joseph Gordon-Levitt']","['Comedy', 'Drama', 'Romance']",['movie'],"['English', 'French']",['United States'],7.3,https://www.imdb.com/title/tt0147800/soundtrack,"['One Week (Rock Remix) Written by Ed Robertson', 'Bad Reputation Written by Joan Jett, Kenny Laguna, Ritchie Cordell, Marty Kupersmith', 'All My Life (Ignorants Remix) Written by Rory Bennett, Jo Jo Hailey (as Joel Hailey)', 'Calypso Written by Janet English, Damian Whitty (as Damien Whitty), Kram (as Mark Maher )', 'Sexy Boy Written by Nicolas Godin, Jean-Benoît Dunckel', 'Get Em Outta Here Written by Steve Summers and Sprung Monkey', 'C'mon Written by Greg McKenna, Kay Hanley, Scott Riebling, Michael Eisenstein, Stacy Jones', 'Soar Written by Ralph Sall', 'Rondo Vivace. Piano Concerto #1 Written by Frédéric Chopin', 'Co-Pilot Written by Greg McKenna, Scott Riebling, Kay Hanley, Michael Eisenstein', 'Dazz Written by Ray Ransom, Edward Irons, Reginald Hargis', 'Word Up Written by Larry Blackmon, Tomi Jenkins', 'Atomic Dog Written by George Clinton (as George Clinton Jr.), Garry Shider (as Gary M. Shider), David Spradley (as David L. Spradley)', 'Push It Written by Hurby 'Luv Bug' Azor (as Herbie Azor), Ray Davies (uncredited)', 'Just Be Good To Me Written by Terry Lewis, Jimmy Jam (as James Harris III)', 'Hypnotize Written by Sean 'Diddy' Combs (as Sean ""Puffy"" Combs), The Notorious B.I.G. (as Notorious B.I.G.), Deric Angelettie, Ron Lawrence, Randy 'Badazz' Alpert (as Randy Badazz), Andy Armer', 'Hold Me Now Written by Alannah Currie, Joe Leeway (as Joseph Leeway), Tom Bailey (as Thomas Bailey)', 'War Written by Peter Svensson, Nina Persson', 'Cruel To Be Kind Written by Ian Gomm and Nick Lowe (as Nicholas Drain Lowe)', 'Saturday Night Written by Marti Sharron, Danny Sembello, Rodney Jerkins', 'Can't Get Enough Of You Baby Written by Denny Randell and Sandy Linzer', 'Wings Of A Dove Written by Carl Smyth and Suggs (as Graham McPherson)', 'The Weakness In Me Written and Performed by Joan Armatrading', 'New World Written and Performed by Leroy', 'Can't Take My Eyes Off You Written by Bob Crewe and Bob Gaudio', 'FNT Written by Dan Wilson, Jacob Slichter', 'Your Winter Lyrics by Ken Block', 'I Know Written by Michael Holton, Miré Molnar, Brian Mashburn, Ronald Isley, Rudolph Isley, O'Kelly Isley', 'Can't Stop Written by Brian Mashburn', 'Even Angels Fall Written by Tom Whitlock, Jessica Riddle, Kim Bullard, Penny Framstad (as Penny Framstad)', 'I Want You To Want Me Written by Rick Nielsen', 'One More Thing Performed by Richard Gibbs', 'Insecurity Written by Nadia Fay & Jay Condiotti']"
2573,tt0120274,Tango,1998,['Carlos Saura'],"['Miguel Ángel Solá', 'Cecilia Narova', 'Mía Maestro']","['Drama', 'Musical']",['movie'],['Spanish'],"['Spain', 'Argentina']",7.0,https://www.imdb.com/title/tt0120274/soundtrack,"['Los inmigrantes (main title)', 'Quién hubiera dicho Written by Luis César Amadori, Rodolfo Sciammarella', 'Flores del alma Written by Albert Lucero (as A. Lucero), M. García Ferrari and Juan Larenza', 'Quejas de bandoneón Written by Juan de Dios Filiberto', 'Picante Written by José Luis Padula', 'El Choclo Written by Angel Gregorio Villoldo, Enrique Santos Discépolo and Juan Carlos Marambio Catán', 'Tango para percusión Written by Lalo Schifrin', 'La yumba Written by Osvaldo Pugliese', 'Caminito Written by Juan de Dios Filiberto, Gabino Coria Peñaloza', 'Tango del atardecer Written by Lalo Schifrin', 'Tango lunaire Written by Lalo Schifrin', 'La represión Written by Lalo Schifrin', 'Corazón de oro Written by Francisco Canaro, Jesús Fernández Blanco', 'Tango bárbaro Written by Lalo Schifrin', 'Recuerdo Written by Osvaldo Pugliese and Eduardo Moreno', 'A Juan Carlos Copes Written by A. Gómez and Nuno Ramos (as N. Ramos)', 'Arrabal amargo Written by Carlos Gardel, Alfredo Le Pera', 'A fuego lento Written by Horacio Salgán (as Horacio A. Salgán)', 'Nostalgias Written by Juan Carlos Cobián and Enrique Cadícamo', 'Se dice de mí Written by Francisco Canaro, Ivo Pelay', 'Zorro gris Written by Rafael Tuegols (as R. Tuegols) and Francisco García Jiménez (as F. García Giménez)', 'Calambre Written by Astor Piazzolla', 'Va pensiero from the opera ""Nabucco""', 'La cumparsita Written by Gerardo Matos Rodríguez, Enrique Pedro Maroni and Pascual Contursi']"
2574,tt0129280,The Out-of-Towners,1999,['Sam Weisman'],"['Steve Martin', 'Goldie Hawn', 'John Cleese']",['Comedy'],['movie'],['English'],['United States'],5.5,https://www.imdb.com/title/tt0129280/soundtrack,"['(Just Like) Starting Over Written and Performed by John Lennon (1980)', 'Love Train Written by Kenny Gamble and Leon Huff', 'Limboland Written by Amy Ziff and Alyson Palmer', 'Isn't It Romantic Written by Richard Rodgers and Lorenz Hart (1932)', 'That Old Black Magic Written by Harold Arlen and Johnny Mercer (1942)', 'Bad Girls Written by Donna Summer, Joe Esposito, Eddie Hokenson and Bruce Sudano', 'Aquarius Written by Galt MacDermot, Gerome Ragni and James Rado', 'Fly Me to the Moon (In Other Words) Written by Bart Howard']"
2575,tt0120449,The Dreamlife of Angels,1998,['Erick Zonca'],"['Élodie Bouchez', 'Natacha Régnier', 'Grégoire Colin']",['Drama'],['movie'],['French'],['France'],7.4,https://www.imdb.com/title/tt0120449/soundtrack,"['Rue des Cascades (film version)', 'Happy House Written by Steven Severin and Siouxsie Sioux,', 'Metal Postcard Written by Siouxsie Sioux, Steven Severin,']"
2577,tt0119665,Metroland,1997,['Philip Saville'],"['Christian Bale', 'Lee Ross', 'Emily Watson']","['Comedy', 'Drama']",['movie'],['English'],"['Spain', 'France', 'United Kingdom']",6.3,https://www.imdb.com/title/tt0119665/soundtrack,"['Sultans Of Swing Composed by Mark Knopfler', 'Destroy the Hoi Polloi Composed by Del Bartle and Danny De Matos', 'America We Hate You Composed by Del Bartle and Danny De Matos', 'Your Destiny Composed by Del Bartle', 'Minor Swing Music by Django Reinhardt and Stéphane Grappelli', 'Blues Clair Composed and performed by Django Reinhardt', 'Tous les Garçons et les Filles Music by Roger Samyn', 'Peaches Composed by Hugh Cornwell, Jean-Jacques Burnel, Dave Greenfield and Jet Black', 'So You Win Again Composed by Russ Ballard', 'Alison (1977)']"
2580,tt0139239,Go,1999,['Doug Liman'],"['Sarah Polley', 'Jay Mohr', 'Scott Wolf']","['Comedy', 'Crime']",['movie'],['English'],['United States'],7.2,https://www.imdb.com/title/tt0139239/soundtrack,"['Fire Up The Shoesaw (LP Version)', 'Silver Bells Written by Jay Livingston and Ray Evans', 'Hark the Herald Angels Sing Written by Charles Wesley (uncredited) and Felix Mendelssohn (uncredited)', 'New Written by Gwen Stefani and Tom Dumont', 'Angel Written by Robert Del Naja, Grant Marshall (as Grantley Marshall), Andrew Vowles (as Andrew Vowels) and Horace Andy', 'Macarena (DJ Dero Piano Mix)', 'Swords Written by Neil Barnes, Paul Daley and Nicole Willis', 'To All The Lovely Ladies (Radio Mix)', 'Rockitt Written by Martin Cartledge', 'Believer Written and Produced by BT (as Brian Transeau)', 'Melodie d'Amour (Maladie d'Amour)', 'Gangster Tripping Written by Fatboy Slim (as Norman Cook), Nicholas Lockett and Josh Davis', 'Scatter & Swing Written by Justin Robertson and Roger Lyons', 'Let Your Love Flow Written by Larry E Wiliams (as Larry E. Williams)', 'Talisman Written by Jean-Benoît Dunckel, Nicolas Godin and David Whitaker', 'Steal My Sunshine Written by Marc Costanzo and Gregg Diamond', 'Always On The Run Written by Lenny Kravitz and Slash', 'Song For Holly Written by Danny Saber and Esthero', 'Shooting Up In Vain (""Go"" Remix)', 'Magic Carpet Ride (Steir's Mix)', 'The Christmas Song (Chestnuts Roasting On An Open Fire)', 'Blackout Written by Martin Cartledge', 'Jah Jah Voice Is Calling Written by Peter Broggs', 'Troubled By The Way We Came Together Written by Nick Seymour, Natalie Imbruglia and David Biegel', 'Good To Be Alive Written by Bill Baylis and Charissa Saverio', 'Deck the Halls (uncredited)', 'O Come All Ye Faithful (uncredited)', 'Nutcracker Suite (uncredited)']"
2581,tt0151738,Never Been Kissed,1999,['Raja Gosnell'],"['Drew Barrymore', 'David Arquette', 'Michael Vartan']","['Comedy', 'Drama', 'Romance']",['movie'],['English'],['United States'],6.0,https://www.imdb.com/title/tt0151738/soundtrack,"['Catch a Falling Star Written by Paul Vance and Lee Pockriss', 'Lucky Denver Mint Written by Jim Adkins, Tom Linton, Rick Burch and Zach Lind', 'Watching the Wheels Written and Performed by John Lennon', 'She Bop Written by Cyndi Lauper, Rick Chertoff, Steve Lunt, Gary Corbett', 'Seventeen (Demo) Written by Jim Adkins, Tom Linton, Rick Burch and Zach Lind', 'Suburban Life Written by André Williams, Keith Williams, Dustin Miller, Steve Thronson, Brad Xavier', '(I Just) Died in Your Arms Written by Nick Van Eede (as Nick Eede)', 'Cool Magnet Written by Joseph W. Daniels and David Scott Lucas', 'Smash Written by Heather Reid, Leisha Hailey, Charlotte Caffey, Jane Wiedlin', 'Girls Move Their Butts Written by Grandmaster Slice and David Martin', 'A Girl Named Happiness (Never Been Kissed) Written by Jeremy Jordan and Chuck Luongo', 'Uncle Bill's Ride Written by John Kay and Rushton Moreve', 'The Simpson's Theme Written by Danny Elfman', 'Three Is a Magic Number Words and Music by Bob Dorough', 'Heartbreaker Written by Geoff Gill and Cliff Wade', 'Free to Be You and Me Written by Stephen Lawrence and Bruce Hart', 'Problem Written by Jeffrey Cain Thompson, Gregory Slay, Cinjun Tate (as August Cinjun Tate),', 'Here We Go Written by Johan Renck (as Johan B. Renck) and Jonas Von Der Burg (as Jonas Von Der Burg)', 'Cumbia de los Muertos Written by Asdru Sierra, Chali 2na (as Chali 2na), Will-Dog Abers (as Wil Dog),', 'Cut Chemist Suite Written by Chali 2na (as Chali 2na), Cut Chemist (as Cut Chemist),', 'Me, Myself and I Written by Edwin Birdsong, Prince Paul, Trugoy the Dove (as David J. Jolicoeur),', 'Like a Prayer Written by Madonna and Patrick Leonard', 'Standing By Written by Tim Seely', 'Barrel Organ Written and Performed by David Farnon', 'Go Daddy O Written by Scott Morris (as Scotty Morris)', 'Heaven Tonight Written by Courtney Love and Eric Erlandson', 'Peppy Rock Written and Performed by BTK', 'Never You Mind Written by Dan Wilson and Jacob Slichter', 'At My Most Beautiful Written by Peter Buck, Michael Stipe, Mike Mills', 'Nowhere Slow Written by Adam Lohrbach', 'Bitter Written by Todd Eckhardt, Steve Jackson, Tom Goodin', 'Candy in the Sun Written by Denny Scott, Austin Hanks, Mark Hudson, Steve Greenberg', 'Riot Nrrrd Written by Joel Johnson, Noah Green, Edward Cisneros, Andrew Markham, Stephen Light, John Moraski III', 'Look Who's Perfect Now Written by Gary Clark, Eric Pressley (as Eric Pressly), Keely Hawkes', 'Erase/Rewind Written by Nina Persson and Peter Svensson', 'Please, Please, Please, Let Me Get What I Want Written by Johnny Marr (as John Marr) and Morrissey (as Steven Morrissey)', 'Stay Written by Jonathan Mead, Chris Hower, Bobby Stefano, Kane McGee', 'Closer to Myself Written by Ron Aniello and Kendall Payne', 'Don't Worry Baby Written by Brian Wilson and Roger Christian', 'Innocent Journey Written by Chris Karn', 'Until You Loved Me Written by Phil Thornalley and David Munday (as Dave Munday)']"
2582,tt0105399,Twin Dragons,1992,"['Ringo Lam', 'Hark Tsui']","['Jackie Chan', 'Maggie Cheung', 'Teddy Robin Kwan']","['Action', 'Comedy']",['movie'],['Cantonese'],['Hong Kong'],6.4,https://www.imdb.com/title/tt0105399/soundtrack,['Overture: Ruslan and Lyudmila (uncredited)']
2585,tt0133363,Lovers of the Arctic Circle,1998,['Julio Medem'],"['Najwa Nimri', 'Fele Martínez', 'Nancho Novo']","['Drama', 'Mystery', 'Romance']",['movie'],"['Spanish', 'English']","['Spain', 'France']",7.6,https://www.imdb.com/title/tt0133363/soundtrack,"['Sinitaivas Written by Josef Rixner, Lauri Jauhiainen, George de Godzinsky']"
2586,tt0119219,Goodbye Lover,1998,['Roland Joffé'],"['Patricia Arquette', 'Dermot Mulroney', 'Mary-Louise Parker']","['Comedy', 'Crime', 'Mystery']",['movie'],['English'],['United States'],5.6,https://www.imdb.com/title/tt0119219/soundtrack,"['Fill My Cup Lord Written by Richard Blanchard', 'Perry Mason Theme Written by Fred Steiner', 'Goodbye Performed by Save Ferris', 'Do You Love Me That Much Performed by Peter Cetera', 'Chained Minds Performed by Casual', 'Propaganda Performed by Wessyde Goon Squad', 'I Got You (I Feel Good) Performed by James Brown', 'Maria Written by Richard Rodgers and Oscar Hammerstein II', 'My Favorite Things Written by Richard Rodgers and Oscar Hammerstein II', 'So Long, Farewell Written by Richard Rodgers and Oscar Hammerstein II', 'I Have Confidence Written by Richard Rodgers', 'Climb Ev'ry Mountain Written by Richard Rodgers and Oscar Hammerstein II', 'Something Good Written by Richard Rodgers']"
2587,tt0123964,Life,1999,['Ted Demme'],"['Eddie Murphy', 'Martin Lawrence', 'Obba Babatundé']","['Comedy', 'Crime', 'Drama']",['movie'],['English'],['United States'],6.8,https://www.imdb.com/title/tt0123964/soundtrack,"['Wake Up Everybody Written by Gene McFadden, John Whitehead, Victor Carstarphen', 'Drop Me Off in Harlem Written by Duke Ellington, Nick Kenny', 'That's All Right Written by Jimmy Rogers (as James Lane)', 'Two-Timin' Woman Written by Casey Bill Weldon (as William Weldon)', 'Banana in Your Fruit Basket Written by Bo Carter (as A. Chatmon)', 'Let Me Roll Your Lemon Written by Bo Carter (as A. Chatmon)', 'Parchman Farm Blues Written and Performed by Bukka White', 'Down by the Riverside Traditional', 'King Size Papa Written by Benny Carter, Paul Vandervoort', 'When My Man Comes Home Written by J. Mayo Williams, Buddy Johnson', 'New Day Written and Produced by Wyclef Jean & Jerry 'Wonder' Duplessis', 'In the Upper Room Written by Mahalia Jackson (as M. Jackson), Bobby Smith (as B. Smith)', 'Stimulate Me Written by R. Kelly, R. Hamilton, S. Sledge', 'What Would You Do? Written by Robbie Pardlo (as Robby Pardio) and Ryan Toby', 'Life Written and Produced by R. Kelly', 'Fortunate Written and Produced by R. Kelly']"
2589,tt0143261,Friends & Lovers,1999,['George Haas'],"['Stephen Baldwin', 'Danny Nucci', 'George Newbern']","['Comedy', 'Drama', 'Romance']",['movie'],['English'],['United States'],4.4,https://www.imdb.com/title/tt0143261/soundtrack,"['Friends & Lovers Music by Emilio Kauderer', 'You Belong to the Moon Music and Lyrics by Jo Cassiers', 'Can't Keep Still Music by Emilio Kauderer and Ali Olmo', 'Anything For You Music by Emilio Kauderer and Ali Olmo', 'Too Shy Music by Emilio Kauderer', 'Stuck in the Middle Music and Lyrics by Jo Cassiers and Dirk Cassiers', 'Someone Like You Music by Emilio Kauderer and Ali Olmo', 'Carla (uncredited)']"
2590,tt0136244,Hideous Kinky,1998,['Gillies MacKinnon'],"['Kate Winslet', 'Bella Riza', 'Saïd Taghmaoui']","['Adventure', 'Drama', 'Romance']",['movie'],"['English', 'French', 'Arabic']","['United Kingdom', 'France']",6.0,https://www.imdb.com/title/tt0136244/soundtrack,"['On the Road Again Written by Alan Wilson (as Allen Wilson) and Floyd Jones', 'Here Comes the Sun Written by George Harrison', 'Alone Again Or Written by Bryan MacLean', 'Worlds They Rise and Fall Written by Mike Heron', 'Baba Baba Mektoubi Performed by Jil Jilala', 'Road Written by Nick Drake', 'The Tortoise's Song Arranged by Ishteeb Laggatri', 'Rigoletto Written by Giuseppe Verdi', 'Follow Written by J. Merrick', 'A Horse With No Name Written by Dewey Bunnell', 'Somebody To Love Composed by Grace Slick', 'In Search of The Well Performed by Rabih Abou-Kahlil""', 'White Rabbit Composed by Darby Slick', 'You Don't Have To Cry Composed by Stephen Stills']"
2594,tt0125659,Open Your Eyes,1997,['Alejandro Amenábar'],"['Eduardo Noriega', 'Penélope Cruz', 'Chete Lera']","['Drama', 'Mystery', 'Sci-Fi']",['movie'],['Spanish'],"['Spain', 'France', 'Italy']",7.7,https://www.imdb.com/title/tt0125659/soundtrack,"['Rising Son Written by Andrew Vowles, Robert Del Naja and Grant Marshall', 'Flying Away Written by Marc Lee Brown, Chris Franck, Nina Isabela Rocha Miranda', 'How Do Traditional', 'Tremble Goes the Night Written by Chris Eckman', 'El detonador EMX-3 Written by Fernando Alfaro', 'Sick of You Music by Onion', 'Glamour Written by Aurora López, José Antonio López and Joaquin Díaz', 'T-Sebo Written by Bernardo García and Fernando Julio Ferrero', 'Arrecife Written by Fernando Pardo and David Krahe', 'Yo mismo Written by Álex Olmedo', 'Island (uncredited)']"
2596,tt0133189,SLC Punk!,1998,['James Merendino'],"['Matthew Lillard', 'Michael A. Goorjian', 'Annabeth Gish']","['Comedy', 'Drama', 'Music']",['movie'],['English'],['United States'],7.4,https://www.imdb.com/title/tt0133189/soundtrack,"['High Adventure Courtesy of NLR, Inc.', 'Sex & Violence Performed by The Exploited (as Exploited)', 'Too Hot Performed by The Specials', 'Mirror in the Bathroom Performed by Fifi', 'Champaign Breakfast Performed & Written by John Sbarra', 'Little Ocean Performed & Written by Whiskey Biscuit', '1969 Performed by The Stooges', 'Pooh Bare Performed by Holistic Olive', 'I Love Livin' in the City Performed by Fear', 'No More Bullshit Performed by Camper Van Beethoven', 'Fear & Loathing Performed by 8 Bucks Experiment', 'Train Wreck Performed by 8 Bucks Experiment', 'Little Doll Performed by The Stooges', 'Cretin Hop Performed by Ramones', 'I Never Promised You a Rose Garden Performed by The Suicide Machines', 'Gypsy Tango Performed & Written by Robert J. Walsh & Rogowski', 'One of These Days Performed by 8 Bucks Experiment', 'She's The One Performed by Ramones', 'Gasoline Rain Performed by Moondogg', 'Gangsters Performed by The Specials', 'Beat My Guest Performed & Written by Adam Ant', 'Mexican Dance Courtesy of NLR, Inc.', 'Lazy River Performed by Les Paul', 'Bluegrass Blues Performed & Written by D. Roberts', 'Hot For Teacher Performed by Van Halen', 'Urban Struggle Performed by The Vandals', 'Through the Town Performed & Written by Roger Roger', 'Istanbul Coffee House Performed & Written by Daghan Baydur (as Daghan Bayhur) & Richard Keith Thomas (as Richard Thomas)', 'Moonlight Sonata Performed by Slovak Philharmonic Orchestra & Chorus', 'Free to Live Performed & Written by LeBlanc/Walsh', 'Wreck We 'Em Performed by Holistic Olive', 'We Will Fall Performed by The Stooges', 'Look Back & Laugh Performed by Minor Threat', 'Rock & Roll Performed by The Velvet Underground', 'Requiem Performed by Slovak Philharmonic Orchestra & Chorus', 'Mother of Pearl Performed by Roxy Music', 'Dreaming Performed by Blondie', 'She Loved Like Diamonds Performed by Spandau Ballet', 'Amoeba Performed by Adolescents', 'The Trees Performed by Rush', 'Kiss Me Deadly Performed by Generation X', 'Kill the Poor Performed by Dead Kennedys']"
